Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"C41","33nF","C_0805_HandSoldering",188.220000,-84.500000,90.000000,top
"D41","SS210","D_SMA",203.220000,-77.500000,0.000000,top
"L41","220µH","L-Sunlord-SWPA6045SxxxMT",203.500000,-83.500000,270.000000,top
"R41","30k","R_0805_HandSoldering",190.720000,-84.500000,90.000000,top
"R42","2.4k","R_0805_HandSoldering",190.720000,-79.000000,90.000000,top
"U41","XL7015","TO-252-5_TabPin3",195.720000,-81.500000,270.000000,top
